,Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Precipitation,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Conditions,Clear,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",Snow,"Snow, Overcast","Snow, Partially cloudy"
7374,russia,09/13/1991,50.3,41.0,45.4,0.0,17.2,5.9,56.9,84.85,Partially cloudy,0,0,1,0,0,0,0,0,0
7375,russia,09/14/1991,48.5,39.3,43.6,0.0,9.2,6.1,63.4,90.75,Partially cloudy,0,0,1,0,0,0,0,0,0
7376,russia,09/15/1991,55.7,38.3,47.3,0.0,9.0,5.6,46.7,82.84,Partially cloudy,0,0,1,0,0,0,0,0,0
7377,russia,09/16/1991,66.4,42.9,55.8,0.0,13.9,5.7,28.7,78.69,Partially cloudy,0,0,1,0,0,0,0,0,0
7378,russia,09/17/1991,64.8,53.6,59.5,0.0,10.4,3.0,86.5,87.79,Overcast,0,1,0,0,0,0,0,0,0
7379,russia,09/18/1991,56.4,44.6,52.2,0.0,11.4,2.0,62.6,96.33,Partially cloudy,0,0,1,0,0,0,0,0,0
7380,russia,09/19/1991,50.4,36.5,42.9,0.0,9.3,5.9,10.9,76.48,Clear,1,0,0,0,0,0,0,0,0
7381,russia,09/20/1991,50.1,41.1,45.4,0.0,10.4,3.0,81.0,89.3,Overcast,0,1,0,0,0,0,0,0,0
7382,russia,09/21/1991,55.5,43.5,49.0,0.0,6.9,1.7,52.1,96.2,Partially cloudy,0,0,1,0,0,0,0,0,0
7383,russia,09/22/1991,51.5,44.7,48.4,0.0,13.9,4.2,86.6,89.74,Overcast,0,1,0,0,0,0,0,0,0
7384,russia,09/23/1991,50.1,34.7,44.1,0.0,9.0,6.3,58.6,78.53,Partially cloudy,0,0,1,0,0,0,0,0,0
7385,russia,09/24/1991,56.5,37.4,45.8,0.0,10.4,3.6,31.0,90.13,Partially cloudy,0,0,1,0,0,0,0,0,0
7386,russia,09/25/1991,63.9,43.7,53.5,0.0,17.3,6.1,27.4,85.88,Partially cloudy,0,0,1,0,0,0,0,0,0
7387,russia,09/26/1991,67.1,52.8,59.7,0.0,18.3,5.6,29.7,77.69,Partially cloudy,0,0,1,0,0,0,0,0,0
7388,russia,09/27/1991,72.5,53.7,61.9,0.0,12.6,5.0,0.0,76.13,Clear,1,0,0,0,0,0,0,0,0
7389,russia,09/28/1991,68.0,56.4,61.0,0.0,11.4,4.0,70.3,84.42,Partially cloudy,0,0,1,0,0,0,0,0,0
7390,russia,09/29/1991,60.5,43.0,52.8,0.0,13.6,4.8,77.9,93.93,Overcast,0,1,0,0,0,0,0,0,0
7391,russia,09/30/1991,58.0,39.2,49.4,0.0,10.2,4.1,34.8,81.98,Partially cloudy,0,0,1,0,0,0,0,0,0
7392,russia,10/01/1991,74.3,53.4,64.3,0.0,18.3,6.1,15.6,68.02,Clear,1,0,0,0,0,0,0,0,0
7393,russia,10/02/1991,63.5,53.7,59.4,0.0,11.4,4.7,75.2,85.66,Overcast,0,1,0,0,0,0,0,0,0
7394,russia,10/03/1991,60.9,51.1,55.9,0.0,11.4,3.9,92.6,91.65,Overcast,0,1,0,0,0,0,0,0,0
7395,russia,10/04/1991,53.7,38.8,48.0,0.0,11.4,5.9,33.8,81.82,Partially cloudy,0,0,1,0,0,0,0,0,0
7396,russia,10/05/1991,49.7,33.9,41.8,0.0,6.9,5.8,37.9,89.79,Partially cloudy,0,0,1,0,0,0,0,0,0
7397,russia,10/06/1991,50.1,32.1,41.1,0.0,9.2,3.7,33.6,93.19,Partially cloudy,0,0,1,0,0,0,0,0,0
7398,russia,10/07/1991,63.2,35.7,50.3,0.0,13.9,4.8,26.2,82.85,Partially cloudy,0,0,1,0,0,0,0,0,0
7399,russia,10/08/1991,57.8,37.5,46.5,0.0,13.9,4.8,4.7,81.17,Clear,1,0,0,0,0,0,0,0,0
7400,russia,10/09/1991,57.3,32.1,43.6,0.0,4.7,4.5,2.8,83.29,Clear,1,0,0,0,0,0,0,0,0
7401,russia,10/10/1991,57.8,32.1,45.4,0.0,9.2,4.5,2.4,83.39,Clear,1,0,0,0,0,0,0,0,0
7402,russia,10/11/1991,59.1,39.3,47.1,0.0,9.2,4.7,4.9,90.49,Clear,1,0,0,0,0,0,0,0,0
7403,russia,10/12/1991,55.5,39.3,45.5,0.0,9.2,2.0,10.4,94.97,Clear,1,0,0,0,0,0,0,0,0
7404,russia,10/13/1991,53.7,39.5,45.9,0.0,9.2,2.2,12.7,94.75,Clear,1,0,0,0,0,0,0,0,0
7405,russia,10/14/1991,55.5,35.7,45.6,0.0,11.4,3.4,66.1,86.1,Partially cloudy,0,0,1,0,0,0,0,0,0
7406,russia,10/15/1991,53.7,46.1,49.3,0.0,11.4,1.6,91.3,97.79,Overcast,0,1,0,0,0,0,0,0,0
7407,russia,10/16/1991,57.5,51.9,53.9,0.0,11.4,3.8,92.6,89.59,Overcast,0,1,0,0,0,0,0,0,0
7408,russia,10/17/1991,55.5,48.5,52.7,0.0,6.9,1.8,85.4,97.89,Overcast,0,1,0,0,0,0,0,0,0
7409,russia,10/18/1991,57.5,46.7,52.9,0.0,9.2,6.5,87.2,83.95,Overcast,0,1,0,0,0,0,0,0,0
7410,russia,10/19/1991,52.6,42.9,47.5,0.0,16.1,6.1,69.2,91.77,Partially cloudy,0,0,1,0,0,0,0,0,0
7411,russia,10/20/1991,50.6,41.1,46.2,0.0,13.9,5.9,48.1,82.24,Partially cloudy,0,0,1,0,0,0,0,0,0
7412,russia,10/21/1991,46.5,41.1,44.4,0.0,11.4,5.8,84.1,94.31,Overcast,0,1,0,0,0,0,0,0,0
7413,russia,10/22/1991,42.9,35.7,39.4,0.0,11.4,6.4,58.2,88.83,Partially cloudy,0,0,1,0,0,0,0,0,0
7414,russia,10/23/1991,35.9,32.1,34.4,0.0,11.4,5.4,67.6,86.89,Partially cloudy,0,0,1,0,0,0,0,0,0
7415,russia,10/24/1991,33.4,32.1,32.4,0.0,13.9,2.4,89.4,95.41,Overcast,0,1,0,0,0,0,0,0,0
7416,russia,10/25/1991,32.1,28.5,30.5,0.0,13.9,5.1,86.3,89.4,Overcast,0,1,0,0,0,0,0,0,0
7417,russia,10/26/1991,33.9,29.6,31.8,0.0,4.7,6.3,80.6,84.72,Overcast,0,1,0,0,0,0,0,0,0
7418,russia,10/27/1991,32.1,28.5,30.5,0.0,11.4,6.7,89.6,73.26,Overcast,0,1,0,0,0,0,0,0,0
7419,russia,10/28/1991,33.3,30.0,30.9,0.0,13.9,4.9,95.8,86.38,Overcast,0,1,0,0,0,0,0,0,0
7420,russia,10/29/1991,32.1,30.0,30.6,0.0,11.4,3.8,99.7,88.85,Overcast,0,1,0,0,0,0,0,0,0
7421,russia,10/30/1991,29.3,19.5,25.3,0.0,13.9,5.9,72.6,82.58,Partially cloudy,0,0,1,0,0,0,0,0,0
7422,russia,10/31/1991,30.3,20.4,23.7,0.0,15.1,6.4,85.5,77.52,Overcast,0,1,0,0,0,0,0,0,0
7423,russia,11/01/1991,23.3,10.5,16.2,0.0,13.9,6.2,2.5,67.63,Clear,1,0,0,0,0,0,0,0,0
7424,russia,11/02/1991,30.3,10.5,21.0,0.0,11.4,6.4,28.4,69.66,Partially cloudy,0,0,1,0,0,0,0,0,0
7425,russia,11/03/1991,30.2,17.7,23.0,0.0,13.9,6.2,11.4,58.53,Clear,1,0,0,0,0,0,0,0,0
7426,russia,11/04/1991,31.0,19.5,24.5,0.0,17.3,6.3,21.4,71.94,Clear,1,0,0,0,0,0,0,0,0
7427,russia,11/05/1991,36.5,24.9,32.6,0.0,18.3,6.8,89.4,84.68,Overcast,0,1,0,0,0,0,0,0,0
7428,russia,11/06/1991,34.8,32.1,33.4,0.0,15.1,3.3,93.7,93.26,Overcast,0,1,0,0,0,0,0,0,0
7429,russia,11/07/1991,35.6,32.1,33.3,0.0,10.4,3.2,84.0,96.37,Overcast,0,1,0,0,0,0,0,0,0
7430,russia,11/08/1991,35.1,32.1,33.6,0.0,13.9,5.5,98.0,89.3,Overcast,0,1,0,0,0,0,0,0,0
7431,russia,11/09/1991,39.3,33.9,37.1,0.0,12.9,1.6,77.8,95.7,Overcast,0,1,0,0,0,0,0,0,0
7432,russia,11/10/1991,42.9,38.4,40.5,0.0,11.7,1.5,91.1,95.65,Overcast,0,1,0,0,0,0,0,0,0
7433,russia,11/11/1991,39.3,31.4,36.2,0.0,8.1,3.3,94.1,95.28,Overcast,0,1,0,0,0,0,0,0,0
7434,russia,11/12/1991,34.7,30.1,32.5,0.0,9.2,3.7,90.9,90.28,Overcast,0,1,0,0,0,0,0,0,0
7435,russia,11/13/1991,37.5,30.3,33.0,0.0,9.2,4.7,45.0,88.0,Partially cloudy,0,0,1,0,0,0,0,0,0
7436,russia,11/14/1991,40.5,30.3,35.9,0.0,13.9,5.8,81.5,82.16,Overcast,0,1,0,0,0,0,0,0,0
7437,russia,11/15/1991,44.1,37.5,40.6,0.0,20.0,6.8,91.9,74.59,Overcast,0,1,0,0,0,0,0,0,0
7438,russia,11/16/1991,42.0,37.5,40.0,0.0,14.9,4.4,99.1,90.15,Overcast,0,1,0,0,0,0,0,0,0
7439,russia,11/17/1991,41.0,36.6,38.6,0.0,10.6,1.8,95.5,94.87,Overcast,0,1,0,0,0,0,0,0,0
7440,russia,11/18/1991,39.3,31.2,35.2,0.0,11.4,3.5,56.8,86.48,Partially cloudy,0,0,1,0,0,0,0,0,0
7441,russia,11/19/1991,35.9,26.7,31.2,0.0,15.1,5.4,40.4,81.76,Partially cloudy,0,0,1,0,0,0,0,0,0
7442,russia,11/20/1991,34.7,32.1,33.5,0.0,12.6,3.1,100.0,93.89,Overcast,0,1,0,0,0,0,0,0,0
7443,russia,11/21/1991,34.8,30.3,32.8,0.0,11.4,4.6,99.7,86.46,Overcast,0,1,0,0,0,0,0,0,0
7444,russia,11/22/1991,29.6,22.1,26.9,0.0,16.1,6.2,56.3,82.72,Partially cloudy,0,0,1,0,0,0,0,0,0
7445,russia,11/23/1991,35.6,28.5,32.3,0.0,18.3,6.5,94.7,88.25,Overcast,0,1,0,0,0,0,0,0,0
7446,russia,11/24/1991,38.0,32.1,34.6,0.0,16.6,3.9,90.9,93.4,Overcast,0,1,0,0,0,0,0,0,0
7447,russia,11/25/1991,37.2,33.9,35.6,0.0,14.9,5.1,99.2,89.63,Overcast,0,1,0,0,0,0,0,0,0
7448,russia,11/26/1991,36.2,33.0,34.4,0.0,13.6,0.5,44.2,95.98,Partially cloudy,0,0,1,0,0,0,0,0,0
7449,russia,11/27/1991,34.2,29.4,31.8,0.0,13.9,0.8,57.3,97.53,Partially cloudy,0,0,1,0,0,0,0,0,0
7450,russia,11/28/1991,35.7,33.0,34.5,0.0,12.6,3.2,97.1,93.97,Overcast,0,1,0,0,0,0,0,0,0
7451,russia,11/29/1991,38.8,33.9,36.8,0.0,12.7,2.8,84.6,92.66,Overcast,0,1,0,0,0,0,0,0,0
7452,russia,11/30/1991,41.7,35.7,37.5,0.0,13.9,5.6,92.8,84.1,Overcast,0,1,0,0,0,0,0,0,0
7453,russia,12/01/1991,35.7,30.3,33.4,0.0,16.1,6.8,97.4,76.41,Overcast,0,1,0,0,0,0,0,0,0
7454,russia,12/02/1991,36.1,30.3,32.4,0.0,19.1,4.6,86.3,90.6,Overcast,0,1,0,0,0,0,0,0,0
7455,russia,12/03/1991,33.9,30.3,32.4,0.0,18.3,6.3,88.8,79.32,Overcast,0,1,0,0,0,0,0,0,0
7456,russia,12/04/1991,33.5,29.3,31.4,0.0,13.6,3.9,98.9,92.28,Overcast,0,1,0,0,0,0,0,0,0
7457,russia,12/05/1991,30.5,18.2,26.9,0.0,16.1,2.4,96.8,91.48,Overcast,0,1,0,0,0,0,0,0,0
7458,russia,12/06/1991,14.8,3.3,7.1,0.0,14.9,5.3,88.7,77.29,Overcast,0,1,0,0,0,0,0,0,0
7459,russia,12/07/1991,6.9,2.3,4.8,0.0,9.2,4.0,93.1,75.69,Overcast,0,1,0,0,0,0,0,0,0
7460,russia,12/08/1991,5.3,-5.0,1.3,0.0,6.9,6.2,41.2,77.06,Partially cloudy,0,0,1,0,0,0,0,0,0
7461,russia,12/09/1991,12.3,-4.9,3.7,0.0,8.1,3.9,55.4,81.63,Partially cloudy,0,0,1,0,0,0,0,0,0
7462,russia,12/10/1991,29.4,11.4,22.1,0.0,12.7,5.5,98.3,88.82,Overcast,0,1,0,0,0,0,0,0,0
7463,russia,12/11/1991,31.2,24.9,27.0,0.0,16.1,6.4,93.1,88.42,Overcast,0,1,0,0,0,0,0,0,0
7464,russia,12/12/1991,33.0,30.3,31.6,0.0,18.8,5.9,99.3,85.85,Overcast,0,1,0,0,0,0,0,0,0
7465,russia,12/13/1991,33.0,28.5,30.2,0.0,19.7,6.3,100.0,82.21,Overcast,0,1,0,0,0,0,0,0,0
7466,russia,12/14/1991,35.4,30.3,32.6,0.0,26.4,5.5,91.2,86.43,Overcast,0,1,0,0,0,0,0,0,0
7467,russia,12/15/1991,30.3,23.1,27.7,0.0,19.0,5.6,90.1,76.13,Overcast,0,1,0,0,0,0,0,0,0
7468,russia,12/16/1991,31.3,14.0,23.7,0.0,27.3,3.9,70.1,85.08,Partially cloudy,0,0,1,0,0,0,0,0,0
7469,russia,12/17/1991,25.4,14.1,20.6,0.0,22.1,5.8,59.2,79.32,Partially cloudy,0,0,1,0,0,0,0,0,0
7470,russia,12/18/1991,25.0,6.9,17.2,0.0,13.9,5.9,52.0,84.16,Partially cloudy,0,0,1,0,0,0,0,0,0
7471,russia,12/19/1991,26.2,23.1,24.8,0.0,13.9,4.8,99.6,82.96,Overcast,0,1,0,0,0,0,0,0,0
7472,russia,12/20/1991,28.6,21.3,24.8,0.0,13.6,3.3,100.0,87.49,Overcast,0,1,0,0,0,0,0,0,0
7473,russia,12/21/1991,32.1,28.5,30.6,0.0,18.3,2.6,98.0,90.27,Overcast,0,1,0,0,0,0,0,0,0
7474,russia,12/22/1991,33.6,30.3,31.7,0.0,10.6,3.1,100.0,94.36,Overcast,0,1,0,0,0,0,0,0,0
7475,russia,12/23/1991,32.1,28.4,30.4,0.0,15.1,3.2,98.4,93.37,Overcast,0,1,0,0,0,0,0,0,0
7476,russia,12/24/1991,35.6,31.2,33.3,0.0,19.7,5.3,98.4,89.87,Overcast,0,1,0,0,0,0,0,0,0
7477,russia,12/25/1991,33.9,28.5,31.0,0.0,11.4,3.5,90.5,92.48,Overcast,0,1,0,0,0,0,0,0,0
7478,russia,12/26/1991,28.5,12.3,19.9,0.0,16.1,6.1,76.2,81.2,Overcast,0,1,0,0,0,0,0,0,0
7479,russia,12/27/1991,18.1,14.1,15.7,0.0,10.2,5.7,93.0,83.64,Overcast,0,1,0,0,0,0,0,0,0
7480,russia,12/28/1991,17.0,14.1,15.4,0.0,17.2,5.1,99.2,88.37,Overcast,0,1,0,0,0,0,0,0,0
7481,russia,12/29/1991,27.9,14.1,21.2,0.0,16.1,4.1,99.1,88.11,Overcast,0,1,0,0,0,0,0,0,0
7482,russia,12/30/1991,32.9,24.9,29.7,0.0,20.7,5.6,61.2,78.73,Partially cloudy,0,0,1,0,0,0,0,0,0
7483,russia,12/31/1991,27.6,18.3,24.3,0.0,15.3,4.3,88.7,87.21,Overcast,0,1,0,0,0,0,0,0,0
7484,russia,01/01/1992,15.8,5.1,10.4,0.0,16.3,6.1,16.5,84.41,Clear,1,0,0,0,0,0,0,0,0
7485,russia,01/02/1992,26.6,11.4,17.7,0.0,18.3,4.1,75.5,83.93,Overcast,0,1,0,0,0,0,0,0,0
7486,russia,01/03/1992,39.7,26.7,32.8,0.0,21.9,3.5,98.0,94.47,Overcast,0,1,0,0,0,0,0,0,0
7487,russia,01/04/1992,41.4,35.7,38.6,0.0,24.2,5.7,97.1,89.36,Overcast,0,1,0,0,0,0,0,0,0
7488,russia,01/05/1992,36.6,28.5,33.0,0.0,26.2,6.4,60.7,74.08,Partially cloudy,0,0,1,0,0,0,0,0,0
7489,russia,01/06/1992,33.3,24.6,28.5,0.0,16.1,5.4,74.7,81.53,Partially cloudy,0,0,1,0,0,0,0,0,0
7490,russia,01/07/1992,28.5,21.3,25.1,0.0,13.9,6.2,90.5,80.41,Overcast,0,1,0,0,0,0,0,0,0
7491,russia,01/08/1992,35.1,24.9,30.1,0.0,13.6,3.0,100.0,91.46,Overcast,0,1,0,0,0,0,0,0,0
7492,russia,01/09/1992,36.6,33.9,34.6,0.0,17.2,3.2,100.0,92.81,Overcast,0,1,0,0,0,0,0,0,0
7493,russia,01/10/1992,37.6,15.9,29.6,0.0,38.0,3.7,89.8,83.48,Overcast,0,1,0,0,0,0,0,0,0
7494,russia,01/11/1992,29.4,10.5,18.1,0.0,19.7,4.4,64.6,83.21,Partially cloudy,0,0,1,0,0,0,0,0,0
7495,russia,01/12/1992,32.3,26.7,29.3,0.0,26.4,3.8,70.7,86.96,Partially cloudy,0,0,1,0,0,0,0,0,0
7496,russia,01/13/1992,26.7,6.9,14.5,0.0,19.7,5.7,74.0,73.21,Partially cloudy,0,0,1,0,0,0,0,0,0
7497,russia,01/14/1992,6.9,-7.6,-0.5,0.0,13.9,5.9,41.6,71.96,Partially cloudy,0,0,1,0,0,0,0,0,0
7498,russia,01/15/1992,6.6,-14.9,-7.3,0.0,6.9,5.0,10.9,77.21,Clear,1,0,0,0,0,0,0,0,0
7499,russia,01/16/1992,27.4,6.9,16.9,0.0,16.6,3.3,92.4,87.84,Overcast,0,1,0,0,0,0,0,0,0
7500,russia,01/17/1992,21.8,12.6,17.9,0.0,12.7,4.7,96.9,85.95,Overcast,0,1,0,0,0,0,0,0,0
7501,russia,01/18/1992,14.1,9.2,11.0,0.0,16.1,5.5,61.0,83.03,Partially cloudy,0,0,1,0,0,0,0,0,0
7502,russia,01/19/1992,12.6,5.9,9.6,0.0,21.9,2.9,100.0,82.39,Overcast,0,1,0,0,0,0,0,0,0
7503,russia,01/20/1992,5.4,-7.5,0.3,0.0,16.1,4.9,62.1,77.78,Partially cloudy,0,0,1,0,0,0,0,0,0
7504,russia,01/21/1992,24.0,-7.5,7.6,0.0,19.0,5.4,73.3,83.23,Partially cloudy,0,0,1,0,0,0,0,0,0
7505,russia,01/22/1992,31.6,26.9,29.7,0.0,23.3,5.9,94.0,87.82,Overcast,0,1,0,0,0,0,0,0,0
7506,russia,01/23/1992,30.6,24.9,27.7,0.0,13.9,6.6,98.3,78.19,Overcast,0,1,0,0,0,0,0,0,0
7507,russia,01/24/1992,38.0,26.7,30.0,0.0,13.9,5.8,97.3,88.33,Overcast,0,1,0,0,0,0,0,0,0
7508,russia,01/25/1992,29.3,18.5,25.4,0.0,15.1,5.5,59.8,90.37,Partially cloudy,0,0,1,0,0,0,0,0,0
7509,russia,01/26/1992,26.7,11.3,19.9,0.0,18.3,6.3,19.9,76.77,Clear,1,0,0,0,0,0,0,0,0
7510,russia,01/27/1992,31.2,24.9,27.6,0.0,15.1,6.1,82.2,83.24,Overcast,0,1,0,0,0,0,0,0,0
7511,russia,01/28/1992,33.1,26.7,30.3,0.0,17.8,4.7,99.9,90.95,Overcast,0,1,0,0,0,0,0,0,0
7512,russia,01/29/1992,35.7,28.5,32.6,0.0,33.3,4.3,97.4,85.03,Overcast,0,1,0,0,0,0,0,0,0
7513,russia,01/30/1992,29.7,24.7,27.3,0.0,31.0,2.9,95.7,82.01,Overcast,0,1,0,0,0,0,0,0,0
7514,russia,01/31/1992,29.8,21.1,27.2,0.0,13.9,5.5,78.5,81.87,Overcast,0,1,0,0,0,0,0,0,0
7515,russia,02/01/1992,30.9,15.9,24.3,0.0,13.9,5.0,76.7,87.47,Overcast,0,1,0,0,0,0,0,0,0
7516,russia,02/02/1992,28.8,23.4,26.4,0.0,9.2,4.1,96.3,87.48,Overcast,0,1,0,0,0,0,0,0,0
7517,russia,02/03/1992,29.4,21.3,26.5,0.0,6.9,2.8,96.0,86.56,Overcast,0,1,0,0,0,0,0,0,0
7518,russia,02/04/1992,25.4,19.5,22.6,0.0,8.0,2.2,94.3,85.74,Overcast,0,1,0,0,0,0,0,0,0
7519,russia,02/05/1992,31.4,22.2,27.1,0.0,12.7,3.0,88.2,85.54,Overcast,0,1,0,0,0,0,0,0,0
7520,russia,02/06/1992,31.3,26.7,28.2,0.0,12.7,3.8,96.5,86.17,Overcast,0,1,0,0,0,0,0,0,0
7521,russia,02/07/1992,28.7,19.5,26.4,0.0,6.9,4.2,88.0,88.05,Overcast,0,1,0,0,0,0,0,0,0
7522,russia,02/08/1992,26.9,12.1,20.4,0.0,14.9,4.0,48.3,82.93,Partially cloudy,0,0,1,0,0,0,0,0,0
7523,russia,02/09/1992,32.1,24.0,27.9,0.0,16.6,6.3,89.0,84.94,Overcast,0,1,0,0,0,0,0,0,0
7524,russia,02/10/1992,26.7,17.5,23.4,0.0,6.9,5.0,75.1,85.83,Overcast,0,1,0,0,0,0,0,0,0
7525,russia,02/11/1992,27.6,23.9,25.9,0.0,9.3,4.9,100.0,79.19,Overcast,0,1,0,0,0,0,0,0,0
7526,russia,02/12/1992,31.1,24.9,27.6,0.0,6.9,1.4,95.6,90.6,Overcast,0,1,0,0,0,0,0,0,0
7527,russia,02/13/1992,34.7,22.1,29.0,0.0,4.7,4.6,78.9,84.5,Overcast,0,1,0,0,0,0,0,0,0
7528,russia,02/14/1992,34.2,25.1,30.5,0.0,18.3,4.4,93.2,87.06,Overcast,0,1,0,0,0,0,0,0,0
7529,russia,02/15/1992,35.9,32.1,33.6,0.0,14.9,4.0,91.3,91.35,Overcast,0,1,0,0,0,0,0,0,0
7530,russia,02/16/1992,35.1,25.6,33.4,0.0,15.1,3.7,93.4,89.27,Overcast,0,1,0,0,0,0,0,0,0
7531,russia,02/17/1992,25.4,6.9,15.3,0.0,16.1,4.4,71.6,82.35,Partially cloudy,0,0,1,0,0,0,0,0,0
7532,russia,02/18/1992,17.7,2.4,10.1,0.0,10.2,6.3,39.8,84.52,Partially cloudy,0,0,1,0,0,0,0,0,0
7533,russia,02/19/1992,17.7,5.1,11.2,0.0,16.1,5.2,61.4,81.99,Partially cloudy,0,0,1,0,0,0,0,0,0
7534,russia,02/20/1992,15.9,5.0,10.5,0.0,14.9,5.1,83.2,80.23,Overcast,0,1,0,0,0,0,0,0,0
7535,russia,02/21/1992,9.0,-5.8,2.5,0.0,11.4,5.8,33.2,75.89,Partially cloudy,0,0,1,0,0,0,0,0,0
7536,russia,02/22/1992,14.3,-7.5,4.5,0.0,8.0,5.4,25.5,74.95,Partially cloudy,0,0,1,0,0,0,0,0,0
7537,russia,02/23/1992,24.0,10.5,17.6,0.0,15.1,5.3,81.9,72.67,Overcast,0,1,0,0,0,0,0,0,0
7538,russia,02/24/1992,26.7,17.7,20.6,0.0,11.4,2.0,99.6,84.78,Overcast,0,1,0,0,0,0,0,0,0
7539,russia,02/25/1992,30.8,20.4,25.3,0.0,10.2,4.5,70.8,82.65,Partially cloudy,0,0,1,0,0,0,0,0,0
7540,russia,02/26/1992,33.7,25.8,29.9,0.0,14.7,5.1,93.1,84.46,Overcast,0,1,0,0,0,0,0,0,0
7541,russia,02/27/1992,35.6,26.7,31.5,0.0,11.4,6.0,76.0,75.45,Overcast,0,1,0,0,0,0,0,0,0
7542,russia,02/28/1992,32.5,27.6,30.7,0.0,10.2,4.3,99.0,88.76,Overcast,0,1,0,0,0,0,0,0,0
7543,russia,02/29/1992,33.9,28.5,31.4,0.0,11.4,3.8,98.2,91.39,Overcast,0,1,0,0,0,0,0,0,0
7544,russia,03/01/1992,38.9,23.7,31.6,0.0,9.2,5.0,58.3,85.13,Partially cloudy,0,0,1,0,0,0,0,0,0
7545,russia,03/02/1992,36.7,32.1,34.2,0.0,13.9,4.7,92.5,86.53,Overcast,0,1,0,0,0,0,0,0,0
7546,russia,03/03/1992,47.6,34.7,38.8,0.0,11.4,3.9,82.3,83.33,Overcast,0,1,0,0,0,0,0,0,0
7547,russia,03/04/1992,36.6,32.1,34.5,0.0,11.4,2.4,99.9,89.56,Overcast,0,1,0,0,0,0,0,0,0
7548,russia,03/05/1992,34.7,29.3,32.4,0.0,13.9,2.2,100.0,92.36,Overcast,0,1,0,0,0,0,0,0,0
7549,russia,03/06/1992,31.1,26.4,28.6,0.0,10.4,5.7,99.6,83.55,Overcast,0,1,0,0,0,0,0,0,0
7550,russia,03/07/1992,32.7,26.5,28.8,0.0,6.9,5.8,65.9,79.23,Partially cloudy,0,0,1,0,0,0,0,0,0
7551,russia,03/08/1992,37.5,24.9,30.5,0.0,12.7,5.9,62.8,78.35,Partially cloudy,0,0,1,0,0,0,0,0,0
7552,russia,03/09/1992,38.5,28.5,35.3,0.0,14.9,6.5,48.7,71.51,Partially cloudy,0,0,1,0,0,0,0,0,0
7553,russia,03/10/1992,38.9,23.0,29.2,0.0,11.4,5.7,27.3,82.68,Partially cloudy,0,0,1,0,0,0,0,0,0
7554,russia,03/11/1992,39.8,26.7,32.4,0.0,18.3,4.1,38.8,79.58,Partially cloudy,0,0,1,0,0,0,0,0,0
7555,russia,03/12/1992,45.0,30.3,35.8,0.0,14.9,3.5,36.9,76.7,Partially cloudy,0,0,1,0,0,0,0,0,0
7556,russia,03/13/1992,34.9,30.3,32.7,0.0,18.0,2.7,92.0,84.69,Overcast,0,1,0,0,0,0,0,0,0
7557,russia,03/14/1992,34.0,32.1,33.2,0.0,26.4,1.8,97.5,90.01,Overcast,0,1,0,0,0,0,0,0,0
7558,russia,03/15/1992,36.1,29.4,33.0,0.0,12.7,4.2,69.8,86.69,Partially cloudy,0,0,1,0,0,0,0,0,0
7559,russia,03/16/1992,36.1,24.9,30.2,0.0,11.4,6.1,53.5,80.47,Partially cloudy,0,0,1,0,0,0,0,0,0
7560,russia,03/17/1992,35.9,24.9,30.3,0.0,12.7,5.5,46.7,75.09,Partially cloudy,0,0,1,0,0,0,0,0,0
7561,russia,03/18/1992,40.2,21.2,29.7,0.0,6.9,5.3,45.2,73.21,Partially cloudy,0,0,1,0,0,0,0,0,0
7562,russia,03/19/1992,39.0,18.3,29.0,0.0,10.2,4.0,16.6,78.42,Clear,1,0,0,0,0,0,0,0,0
7563,russia,03/20/1992,39.6,21.3,31.7,0.0,11.4,5.6,8.8,66.09,Clear,1,0,0,0,0,0,0,0,0
7564,russia,03/21/1992,41.0,26.8,33.2,0.0,10.4,4.2,36.2,78.52,Partially cloudy,0,0,1,0,0,0,0,0,0
7565,russia,03/22/1992,41.5,24.0,32.9,0.0,9.3,4.8,11.1,70.3,Clear,1,0,0,0,0,0,0,0,0
7566,russia,03/23/1992,37.4,19.5,29.4,0.0,10.4,5.5,26.4,72.16,Partially cloudy,0,0,1,0,0,0,0,0,0
7567,russia,03/24/1992,42.9,19.4,34.0,0.0,11.4,5.3,20.8,70.81,Clear,1,0,0,0,0,0,0,0,0
7568,russia,03/25/1992,41.7,35.7,38.3,0.0,13.6,4.0,82.8,88.09,Overcast,0,1,0,0,0,0,0,0,0
7569,russia,03/26/1992,49.1,38.3,42.7,0.0,11.4,2.0,97.3,90.71,Overcast,0,1,0,0,0,0,0,0,0
7570,russia,03/27/1992,41.6,35.7,39.1,0.0,9.2,3.9,76.6,88.85,Overcast,0,1,0,0,0,0,0,0,0
7571,russia,03/28/1992,50.1,38.4,44.8,0.0,13.9,5.5,43.6,71.01,Partially cloudy,0,0,1,0,0,0,0,0,0
7572,russia,03/29/1992,46.8,35.7,42.1,0.0,13.9,5.5,49.3,75.93,Partially cloudy,0,0,1,0,0,0,0,0,0
7573,russia,03/30/1992,45.6,38.4,41.8,0.0,16.1,4.5,81.4,86.24,Overcast,0,1,0,0,0,0,0,0,0
7574,russia,03/31/1992,41.4,29.3,36.4,0.0,10.4,4.6,77.0,84.89,Overcast,0,1,0,0,0,0,0,0,0
