Entity,Code,Year,Annual CO₂ emissions (Global Carbon Project (2017)) (million tonnes)
Iran,IRN,1945,52.98379
Iran,IRN,1946,60.33113
Iran,IRN,1947,63.57174
Iran,IRN,1948,78.07925
Iran,IRN,1949,84.17145
Iran,IRN,1950,0
Iran,IRN,1951,6.92529
Iran,IRN,1952,4.09939
Iran,IRN,1953,3.83515
Iran,IRN,1954,1.04595
Iran,IRN,1955,15.83972
Iran,IRN,1956,22.84575
Iran,IRN,1957,21.8365
Iran,IRN,1958,25.27162
Iran,IRN,1959,25.57
Iran,IRN,1960,37.36
Iran,IRN,1961,36.51
Iran,IRN,1962,37.43
Iran,IRN,1963,41.31
Iran,IRN,1964,47.52
Iran,IRN,1965,53.72
Iran,IRN,1966,64.11
Iran,IRN,1967,67.89
Iran,IRN,1968,82.34
Iran,IRN,1969,83.05
Iran,IRN,1970,91.8
Iran,IRN,1971,101.64
Iran,IRN,1972,106.03
Iran,IRN,1973,129.49
Iran,IRN,1974,143.79
Iran,IRN,1975,139.24
Iran,IRN,1976,156.52
Iran,IRN,1977,163.84
Iran,IRN,1978,162.34
Iran,IRN,1979,163.89
Iran,IRN,1980,120.8
Iran,IRN,1981,112.81
Iran,IRN,1982,137.89
Iran,IRN,1983,149.66
Iran,IRN,1984,150.54
Iran,IRN,1985,160.64
Iran,IRN,1986,148.28
Iran,IRN,1987,159.44
Iran,IRN,1988,175.97
Iran,IRN,1989,191.05
Iran,IRN,1990,210.29
Iran,IRN,1991,227.22
Iran,IRN,1992,228.28
Iran,IRN,1993,237.02
Iran,IRN,1994,265.01
Iran,IRN,1995,272.72
Iran,IRN,1996,275.83
Iran,IRN,1997,269.07
Iran,IRN,1998,308.26
Iran,IRN,1999,382.03
Iran,IRN,2000,371.93
Iran,IRN,2001,398.11
Iran,IRN,2002,401.43
Iran,IRN,2003,418.1
Iran,IRN,2004,446.67
Iran,IRN,2005,468.42
Iran,IRN,2006,508.92
Iran,IRN,2007,518.9
Iran,IRN,2008,541.14
Iran,IRN,2009,553.82
Iran,IRN,2010,572.56
Iran,IRN,2011,588.57
Iran,IRN,2012,611.26
Iran,IRN,2013,619.27
Iran,IRN,2014,648.95
Iran,IRN,2015,642.11
Iran,IRN,2016,655.89
Iraq,IRQ,1751,0
Iraq,IRQ,1752,0
Iraq,IRQ,1753,0
Iraq,IRQ,1754,0
Iraq,IRQ,1755,0
Iraq,IRQ,1756,0
Iraq,IRQ,1757,0
Iraq,IRQ,1758,0
Iraq,IRQ,1759,0
Iraq,IRQ,1760,0
Iraq,IRQ,1761,0
Iraq,IRQ,1762,0
Iraq,IRQ,1763,0
Iraq,IRQ,1764,0
Iraq,IRQ,1765,0
Iraq,IRQ,1766,0
Iraq,IRQ,1767,0
Iraq,IRQ,1768,0
Iraq,IRQ,1769,0
Iraq,IRQ,1770,0
Iraq,IRQ,1771,0
Iraq,IRQ,1772,0
Iraq,IRQ,1773,0
Iraq,IRQ,1774,0
Iraq,IRQ,1775,0
Iraq,IRQ,1776,0
Iraq,IRQ,1777,0
Iraq,IRQ,1778,0
Iraq,IRQ,1779,0
Iraq,IRQ,1780,0
Iraq,IRQ,1781,0
Iraq,IRQ,1782,0
Iraq,IRQ,1783,0
Iraq,IRQ,1784,0
Iraq,IRQ,1785,0
Iraq,IRQ,1786,0
Iraq,IRQ,1787,0
Iraq,IRQ,1788,0
Iraq,IRQ,1789,0
Iraq,IRQ,1790,0
Iraq,IRQ,1791,0
Iraq,IRQ,1792,0
Iraq,IRQ,1793,0
Iraq,IRQ,1794,0
Iraq,IRQ,1795,0
Iraq,IRQ,1796,0
Iraq,IRQ,1797,0
Iraq,IRQ,1798,0
Iraq,IRQ,1799,0
Iraq,IRQ,1800,0
Iraq,IRQ,1801,0
Iraq,IRQ,1802,0
Iraq,IRQ,1803,0
Iraq,IRQ,1804,0
Iraq,IRQ,1805,0
Iraq,IRQ,1806,0
Iraq,IRQ,1807,0
Iraq,IRQ,1808,0
Iraq,IRQ,1809,0
Iraq,IRQ,1810,0
Iraq,IRQ,1811,0
Iraq,IRQ,1812,0
Iraq,IRQ,1813,0
Iraq,IRQ,1814,0
Iraq,IRQ,1815,0
Iraq,IRQ,1816,0
Iraq,IRQ,1817,0
Iraq,IRQ,1818,0
Iraq,IRQ,1819,0
Iraq,IRQ,1820,0
Iraq,IRQ,1821,0
Iraq,IRQ,1822,0
Iraq,IRQ,1823,0
Iraq,IRQ,1824,0
Iraq,IRQ,1825,0
Iraq,IRQ,1826,0
Iraq,IRQ,1827,0
Iraq,IRQ,1828,0
Iraq,IRQ,1829,0
Iraq,IRQ,1830,0
Iraq,IRQ,1831,0
Iraq,IRQ,1832,0
Iraq,IRQ,1833,0
Iraq,IRQ,1834,0
Iraq,IRQ,1835,0
Iraq,IRQ,1836,0
Iraq,IRQ,1837,0
Iraq,IRQ,1838,0
Iraq,IRQ,1839,0
Iraq,IRQ,1840,0
Iraq,IRQ,1841,0
Iraq,IRQ,1842,0
Iraq,IRQ,1843,0
Iraq,IRQ,1844,0
Iraq,IRQ,1845,0
Iraq,IRQ,1846,0
Iraq,IRQ,1847,0
Iraq,IRQ,1848,0
Iraq,IRQ,1849,0
Iraq,IRQ,1850,0
Iraq,IRQ,1851,0
Iraq,IRQ,1852,0
Iraq,IRQ,1853,0
Iraq,IRQ,1854,0
Iraq,IRQ,1855,0
Iraq,IRQ,1856,0
Iraq,IRQ,1857,0
Iraq,IRQ,1858,0
Iraq,IRQ,1859,0
Iraq,IRQ,1860,0
Iraq,IRQ,1861,0
Iraq,IRQ,1862,0
Iraq,IRQ,1863,0
Iraq,IRQ,1864,0
Iraq,IRQ,1865,0
Iraq,IRQ,1866,0
Iraq,IRQ,1867,0
Iraq,IRQ,1868,0
Iraq,IRQ,1869,0
Iraq,IRQ,1870,0
Iraq,IRQ,1871,0
Iraq,IRQ,1872,0
Iraq,IRQ,1873,0
Iraq,IRQ,1874,0
Iraq,IRQ,1875,0
Iraq,IRQ,1876,0
Iraq,IRQ,1877,0
Iraq,IRQ,1878,0
Iraq,IRQ,1879,0
Iraq,IRQ,1880,0
Iraq,IRQ,1881,0
Iraq,IRQ,1882,0
Iraq,IRQ,1883,0
Iraq,IRQ,1884,0
Iraq,IRQ,1885,0
Iraq,IRQ,1886,0
Iraq,IRQ,1887,0
Iraq,IRQ,1888,0
Iraq,IRQ,1889,0
Iraq,IRQ,1890,0
Iraq,IRQ,1891,0
Iraq,IRQ,1892,0
Iraq,IRQ,1893,0
Iraq,IRQ,1894,0
Iraq,IRQ,1895,0
Iraq,IRQ,1896,0
Iraq,IRQ,1897,0
Iraq,IRQ,1898,0
Iraq,IRQ,1899,0
Iraq,IRQ,1900,0
Iraq,IRQ,1901,0
Iraq,IRQ,1902,0
Iraq,IRQ,1903,0
Iraq,IRQ,1904,0
Iraq,IRQ,1905,0
Iraq,IRQ,1906,0
Iraq,IRQ,1907,0
Iraq,IRQ,1908,0
Iraq,IRQ,1909,0
Iraq,IRQ,1910,0
Iraq,IRQ,1911,0
Iraq,IRQ,1912,0
Iraq,IRQ,1913,0
Iraq,IRQ,1914,0
Iraq,IRQ,1915,0
Iraq,IRQ,1916,0
Iraq,IRQ,1917,0
Iraq,IRQ,1918,0
Iraq,IRQ,1919,0
Iraq,IRQ,1920,0
Iraq,IRQ,1921,0
Iraq,IRQ,1922,0
Iraq,IRQ,1923,0
Iraq,IRQ,1924,0
Iraq,IRQ,1925,0
Iraq,IRQ,1926,0
Iraq,IRQ,1927,0.13946
Iraq,IRQ,1928,0.28993
Iraq,IRQ,1929,0.37067
Iraq,IRQ,1930,0.37067
Iraq,IRQ,1931,0.367
Iraq,IRQ,1932,0.37434
Iraq,IRQ,1933,0.35232
Iraq,IRQ,1934,2.86994
Iraq,IRQ,1935,5.73254
Iraq,IRQ,1936,5.80227
Iraq,IRQ,1937,6.25368
Iraq,IRQ,1938,5.92705
Iraq,IRQ,1939,12.17706
Iraq,IRQ,1940,7.70333
Iraq,IRQ,1941,4.81504
Iraq,IRQ,1942,7.97491
Iraq,IRQ,1943,10.97697
Iraq,IRQ,1944,12.79362
Iraq,IRQ,1945,14.15519
Iraq,IRQ,1946,14.37906
Iraq,IRQ,1947,14.44879
Iraq,IRQ,1948,0
Iraq,IRQ,1949,1.13036
Iraq,IRQ,1950,1.6515
Iraq,IRQ,1951,2.43321
Iraq,IRQ,1952,1.96345
Iraq,IRQ,1953,2.5323
Iraq,IRQ,1954,3.05344
Iraq,IRQ,1955,4.10673
Iraq,IRQ,1956,6.40782
Iraq,IRQ,1957,5.9821
Iraq,IRQ,1958,6.6794
Iraq,IRQ,1959,7.32
Iraq,IRQ,1960,8.26
Iraq,IRQ,1961,8.71
Iraq,IRQ,1962,9.02
Iraq,IRQ,1963,9.39
Iraq,IRQ,1964,9.07
Iraq,IRQ,1965,19.3
Iraq,IRQ,1966,27.68
Iraq,IRQ,1967,18.38
Iraq,IRQ,1968,19.7
Iraq,IRQ,1969,22.61
Iraq,IRQ,1970,23.89
Iraq,IRQ,1971,28.84
Iraq,IRQ,1972,29.53
Iraq,IRQ,1973,30.62
Iraq,IRQ,1974,30.92
Iraq,IRQ,1975,33.13
Iraq,IRQ,1976,48.76
Iraq,IRQ,1977,43.67
Iraq,IRQ,1978,42.28
Iraq,IRQ,1979,52.95
Iraq,IRQ,1980,45.52
Iraq,IRQ,1981,32.1
Iraq,IRQ,1982,30.6
Iraq,IRQ,1983,38.72
Iraq,IRQ,1984,40.17
Iraq,IRQ,1985,44.64
Iraq,IRQ,1986,47.71
Iraq,IRQ,1987,52.84
Iraq,IRQ,1988,67.87
Iraq,IRQ,1989,73.19
Iraq,IRQ,1990,47.65
Iraq,IRQ,1991,45.61
Iraq,IRQ,1992,59.06
Iraq,IRQ,1993,63.31
Iraq,IRQ,1994,71.28
Iraq,IRQ,1995,74.29
Iraq,IRQ,1996,69.44
Iraq,IRQ,1997,68.25
Iraq,IRQ,1998,72.31
Iraq,IRQ,1999,72.22
Iraq,IRQ,2000,72.39
Iraq,IRQ,2001,85.27
Iraq,IRQ,2002,87.19
Iraq,IRQ,2003,91.04
Iraq,IRQ,2004,113.99
Iraq,IRQ,2005,113.43
Iraq,IRQ,2006,98.69
Iraq,IRQ,2007,62.1
Iraq,IRQ,2008,93.07
Iraq,IRQ,2009,104.46
Iraq,IRQ,2010,112.1
Iraq,IRQ,2011,134.27
Iraq,IRQ,2012,152.6
Iraq,IRQ,2013,165.37
Iraq,IRQ,2014,168.31
Iraq,IRQ,2015,166.82
Iraq,IRQ,2016,168.49
Ireland,IRL,1751,0
Ireland,IRL,1752,0
Ireland,IRL,1753,0
Ireland,IRL,1754,0
Ireland,IRL,1755,0
Ireland,IRL,1756,0
Ireland,IRL,1757,0
Ireland,IRL,1758,0
Ireland,IRL,1759,0
Ireland,IRL,1760,0
Ireland,IRL,1761,0
Ireland,IRL,1762,0
Ireland,IRL,1763,0
Ireland,IRL,1764,0
Ireland,IRL,1765,0
Ireland,IRL,1766,0
Ireland,IRL,1767,0
Ireland,IRL,1768,0
Ireland,IRL,1769,0
Ireland,IRL,1770,0
Ireland,IRL,1771,0
Ireland,IRL,1772,0
Ireland,IRL,1773,0
Ireland,IRL,1774,0
Ireland,IRL,1775,0
Ireland,IRL,1776,0
Ireland,IRL,1777,0
Ireland,IRL,1778,0
Ireland,IRL,1779,0
Ireland,IRL,1780,0
Ireland,IRL,1781,0
Ireland,IRL,1782,0
Ireland,IRL,1783,0
Ireland,IRL,1784,0
Ireland,IRL,1785,0
Ireland,IRL,1786,0
Ireland,IRL,1787,0
Ireland,IRL,1788,0
Ireland,IRL,1789,0
Ireland,IRL,1790,0
Ireland,IRL,1791,0
Ireland,IRL,1792,0
Ireland,IRL,1793,0
Ireland,IRL,1794,0
Ireland,IRL,1795,0
Ireland,IRL,1796,0
Ireland,IRL,1797,0
Ireland,IRL,1798,0
Ireland,IRL,1799,0
Ireland,IRL,1800,0
Ireland,IRL,1801,0
Ireland,IRL,1802,0
Ireland,IRL,1803,0
Ireland,IRL,1804,0
Ireland,IRL,1805,0
Ireland,IRL,1806,0
Ireland,IRL,1807,0
Ireland,IRL,1808,0
Ireland,IRL,1809,0
Ireland,IRL,1810,0
Ireland,IRL,1811,0
Ireland,IRL,1812,0
Ireland,IRL,1813,0
Ireland,IRL,1814,0
Ireland,IRL,1815,0
Ireland,IRL,1816,0
Ireland,IRL,1817,0
Ireland,IRL,1818,0
Ireland,IRL,1819,0
Ireland,IRL,1820,0
Ireland,IRL,1821,0
Ireland,IRL,1822,0
Ireland,IRL,1823,0
Ireland,IRL,1824,0
Ireland,IRL,1825,0
Ireland,IRL,1826,0
Ireland,IRL,1827,0
Ireland,IRL,1828,0
Ireland,IRL,1829,0
Ireland,IRL,1830,0
Ireland,IRL,1831,0
Ireland,IRL,1832,0
Ireland,IRL,1833,0
Ireland,IRL,1834,0
Ireland,IRL,1835,0
Ireland,IRL,1836,0
Ireland,IRL,1837,0
Ireland,IRL,1838,0
Ireland,IRL,1839,0
Ireland,IRL,1840,0
Ireland,IRL,1841,0
Ireland,IRL,1842,0
Ireland,IRL,1843,0
Ireland,IRL,1844,0
Ireland,IRL,1845,0
Ireland,IRL,1846,0
Ireland,IRL,1847,0
Ireland,IRL,1848,0
Ireland,IRL,1849,0
Ireland,IRL,1850,0.39636
Ireland,IRL,1851,0
Ireland,IRL,1852,0
Ireland,IRL,1853,0
Ireland,IRL,1854,0
Ireland,IRL,1855,0
Ireland,IRL,1856,0
Ireland,IRL,1857,0
Ireland,IRL,1858,0
Ireland,IRL,1859,0
Ireland,IRL,1860,0
Ireland,IRL,1861,0
Ireland,IRL,1862,0
Ireland,IRL,1863,0
Ireland,IRL,1864,0
Ireland,IRL,1865,0
Ireland,IRL,1866,0
Ireland,IRL,1867,0
Ireland,IRL,1868,0
Ireland,IRL,1869,0
Ireland,IRL,1870,0
Ireland,IRL,1871,0
Ireland,IRL,1872,0
Ireland,IRL,1873,0
Ireland,IRL,1874,0
Ireland,IRL,1875,0
Ireland,IRL,1876,0
Ireland,IRL,1877,0
Ireland,IRL,1878,0
Ireland,IRL,1879,0
Ireland,IRL,1880,0.35232
Ireland,IRL,1881,0.35232
Ireland,IRL,1882,0
Ireland,IRL,1883,0
Ireland,IRL,1884,0
Ireland,IRL,1885,0
Ireland,IRL,1886,0
Ireland,IRL,1887,0
Ireland,IRL,1888,0
Ireland,IRL,1889,0
Ireland,IRL,1890,0
Ireland,IRL,1891,0
Ireland,IRL,1892,0
Ireland,IRL,1893,0
Ireland,IRL,1894,0
Ireland,IRL,1895,0
Ireland,IRL,1896,0
Ireland,IRL,1897,0
Ireland,IRL,1898,0
Ireland,IRL,1899,0
Ireland,IRL,1900,0
Ireland,IRL,1901,0
Ireland,IRL,1902,0
Ireland,IRL,1903,0
Ireland,IRL,1904,0
Ireland,IRL,1905,0
Ireland,IRL,1906,0
Ireland,IRL,1907,0
Ireland,IRL,1908,0
Ireland,IRL,1909,0
Ireland,IRL,1910,0.21653
Ireland,IRL,1911,0
Ireland,IRL,1912,0
Ireland,IRL,1913,0.22387
Ireland,IRL,1914,0.24956
Ireland,IRL,1915,0.22754
Ireland,IRL,1916,0.24222
Ireland,IRL,1917,0.2569
Ireland,IRL,1918,0.24589
Ireland,IRL,1919,0.24956
Ireland,IRL,1920,0.2936
Ireland,IRL,1921,0.23855
Ireland,IRL,1922,0
Ireland,IRL,1923,0
Ireland,IRL,1924,6.69775
Ireland,IRL,1925,6.04449
Ireland,IRL,1926,8.1107
Ireland,IRL,1927,6.74179
Ireland,IRL,1928,6.4959
Ireland,IRL,1929,10.01543
Ireland,IRL,1930,9.56769
Ireland,IRL,1931,9.85762
Ireland,IRL,1932,6.43718
Ireland,IRL,1933,9.28143
Ireland,IRL,1934,9.49796
Ireland,IRL,1935,9.54934
Ireland,IRL,1936,10.16223
Ireland,IRL,1937,10.37142
Ireland,IRL,1938,9.9824
Ireland,IRL,1939,11.54949
Ireland,IRL,1940,11.54215
Ireland,IRL,1941,8.46302
Ireland,IRL,1942,7.02805
Ireland,IRL,1943,7.12347
Ireland,IRL,1944,6.36745
Ireland,IRL,1945,6.84455
Ireland,IRL,1946,8.20979
Ireland,IRL,1947,8.82635
Ireland,IRL,1948,8.45935
Ireland,IRL,1949,8.36026
Ireland,IRL,1950,9.74385
Ireland,IRL,1951,10.52556
Ireland,IRL,1952,9.63742
Ireland,IRL,1953,9.55301
Ireland,IRL,1954,9.10894
Ireland,IRL,1955,11.73666
Ireland,IRL,1956,10.94394
Ireland,IRL,1957,9.73651
Ireland,IRL,1958,8.97315
Ireland,IRL,1959,12.31
Ireland,IRL,1960,11.17
Ireland,IRL,1961,12.36
Ireland,IRL,1962,13.11
Ireland,IRL,1963,13.45
Ireland,IRL,1964,14.22
Ireland,IRL,1965,13.72
Ireland,IRL,1966,15.1
Ireland,IRL,1967,16.4
Ireland,IRL,1968,17.81
Ireland,IRL,1969,18.5
Ireland,IRL,1970,19.4
Ireland,IRL,1971,22.48
Ireland,IRL,1972,22.04
Ireland,IRL,1973,22.84
Ireland,IRL,1974,23.28
Ireland,IRL,1975,22.04
Ireland,IRL,1976,22.28
Ireland,IRL,1977,23.55
Ireland,IRL,1978,23.55
Ireland,IRL,1979,27.37
Ireland,IRL,1980,26.23
Ireland,IRL,1981,26.02
Ireland,IRL,1982,25.53
Ireland,IRL,1983,25.69
Ireland,IRL,1984,25.51
Ireland,IRL,1985,26.7
Ireland,IRL,1986,28.5
Ireland,IRL,1987,30.17
Ireland,IRL,1988,29.82
Ireland,IRL,1989,29.99
Ireland,IRL,1990,32.84
Ireland,IRL,1991,33.58
Ireland,IRL,1992,33.42
Ireland,IRL,1993,33.65
Ireland,IRL,1994,34.77
Ireland,IRL,1995,35.79
Ireland,IRL,1996,37.41
Ireland,IRL,1997,38.75
Ireland,IRL,1998,40.65
Ireland,IRL,1999,42.38
Ireland,IRL,2000,45.19
Ireland,IRL,2001,47.56
Ireland,IRL,2002,46.03
Ireland,IRL,2003,45.63
Ireland,IRL,2004,46.12
Ireland,IRL,2005,48.03
Ireland,IRL,2006,47.49
Ireland,IRL,2007,47.58
Ireland,IRL,2008,47.25
Ireland,IRL,2009,42.07
Ireland,IRL,2010,41.63
Ireland,IRL,2011,37.96
Ireland,IRL,2012,38.14
Ireland,IRL,2013,37.12
Ireland,IRL,2014,36.63
Ireland,IRL,2015,38.39
Ireland,IRL,2016,40.27
Israel,ISR,1751,0
Israel,ISR,1752,0
Israel,ISR,1753,0
Israel,ISR,1754,0
Israel,ISR,1755,0
Israel,ISR,1756,0
Israel,ISR,1757,0
Israel,ISR,1758,0
Israel,ISR,1759,0
Israel,ISR,1760,0
Israel,ISR,1761,0
Israel,ISR,1762,0
Israel,ISR,1763,0
Israel,ISR,1764,0
Israel,ISR,1765,0
Israel,ISR,1766,0
Israel,ISR,1767,0
Israel,ISR,1768,0
Israel,ISR,1769,0
Israel,ISR,1770,0
Israel,ISR,1771,0
Israel,ISR,1772,0
Israel,ISR,1773,0
Israel,ISR,1774,0
Israel,ISR,1775,0
Israel,ISR,1776,0
Israel,ISR,1777,0
Israel,ISR,1778,0
Israel,ISR,1779,0
Israel,ISR,1780,0
Israel,ISR,1781,0
Israel,ISR,1782,0
Israel,ISR,1783,0
Israel,ISR,1784,0
Israel,ISR,1785,0
Israel,ISR,1786,0
Israel,ISR,1787,0
Israel,ISR,1788,0
Israel,ISR,1789,0
Israel,ISR,1790,0
Israel,ISR,1791,0
Israel,ISR,1792,0
Israel,ISR,1793,0
Israel,ISR,1794,0
Israel,ISR,1795,0
Israel,ISR,1796,0
Israel,ISR,1797,0
Israel,ISR,1798,0
Israel,ISR,1799,0
Israel,ISR,1800,0
Israel,ISR,1801,0
Israel,ISR,1802,0
Israel,ISR,1803,0
Israel,ISR,1804,0
Israel,ISR,1805,0
Israel,ISR,1806,0
Israel,ISR,1807,0
Israel,ISR,1808,0
Israel,ISR,1809,0
Israel,ISR,1810,0
Israel,ISR,1811,0
Israel,ISR,1812,0
Israel,ISR,1813,0
Israel,ISR,1814,0
Israel,ISR,1815,0
Israel,ISR,1816,0
Israel,ISR,1817,0
Israel,ISR,1818,0
Israel,ISR,1819,0
Israel,ISR,1820,0
Israel,ISR,1821,0
Israel,ISR,1822,0
Israel,ISR,1823,0
Israel,ISR,1824,0
Israel,ISR,1825,0
Israel,ISR,1826,0
Israel,ISR,1827,0
Israel,ISR,1828,0
Israel,ISR,1829,0
Israel,ISR,1830,0
Israel,ISR,1831,0
Israel,ISR,1832,0
Israel,ISR,1833,0
Israel,ISR,1834,0
Israel,ISR,1835,0
Israel,ISR,1836,0
Israel,ISR,1837,0
Israel,ISR,1838,0
Israel,ISR,1839,0
Israel,ISR,1840,0
Israel,ISR,1841,0
Israel,ISR,1842,0
Israel,ISR,1843,0
Israel,ISR,1844,0
Israel,ISR,1845,0
Israel,ISR,1846,0
Israel,ISR,1847,0
Israel,ISR,1848,0
Israel,ISR,1849,0
Israel,ISR,1850,0
Israel,ISR,1851,0
Israel,ISR,1852,0
Israel,ISR,1853,0
Israel,ISR,1854,0
Israel,ISR,1855,0
Israel,ISR,1856,0
Israel,ISR,1857,0
Israel,ISR,1858,0
Israel,ISR,1859,0
Israel,ISR,1860,0
Israel,ISR,1861,0
Israel,ISR,1862,0
Israel,ISR,1863,0
Israel,ISR,1864,0
Israel,ISR,1865,0
Israel,ISR,1866,0
Israel,ISR,1867,0
Israel,ISR,1868,0
Israel,ISR,1869,0
Israel,ISR,1870,0
Israel,ISR,1871,0
Israel,ISR,1872,0
Israel,ISR,1873,0
Israel,ISR,1874,0
Israel,ISR,1875,0
Israel,ISR,1876,0
Israel,ISR,1877,0
Israel,ISR,1878,0
Israel,ISR,1879,0
Israel,ISR,1880,0
Israel,ISR,1881,0
Israel,ISR,1882,0
Israel,ISR,1883,0
Israel,ISR,1884,0
Israel,ISR,1885,0
Israel,ISR,1886,0
Israel,ISR,1887,0
Israel,ISR,1888,0
Israel,ISR,1889,0
Israel,ISR,1890,0
Israel,ISR,1891,0
Israel,ISR,1892,0
Israel,ISR,1893,0
Israel,ISR,1894,0
Israel,ISR,1895,0
Israel,ISR,1896,0
Israel,ISR,1897,0
Israel,ISR,1898,0
Israel,ISR,1899,0
Israel,ISR,1900,0
Israel,ISR,1901,0
Israel,ISR,1902,0
Israel,ISR,1903,0
Israel,ISR,1904,0
Israel,ISR,1905,0
Israel,ISR,1906,0
Israel,ISR,1907,0
Israel,ISR,1908,0
Israel,ISR,1909,0
Israel,ISR,1910,0
Israel,ISR,1911,0
Israel,ISR,1912,0
Israel,ISR,1913,0
Israel,ISR,1914,0
Israel,ISR,1915,0
Israel,ISR,1916,0
Israel,ISR,1917,0
Israel,ISR,1918,0
Israel,ISR,1919,0
Israel,ISR,1920,0
Israel,ISR,1921,0
Israel,ISR,1922,0
Israel,ISR,1923,0
Israel,ISR,1924,0
Israel,ISR,1925,0
Israel,ISR,1926,0
Israel,ISR,1927,0
Israel,ISR,1928,0
Israel,ISR,1929,0
Israel,ISR,1930,0.04037
Israel,ISR,1931,0.04037
Israel,ISR,1932,0.05138
Israel,ISR,1933,0.06606
Israel,ISR,1934,0.06973
Israel,ISR,1935,0.09175
Israel,ISR,1936,0.07707
Israel,ISR,1937,0.08074
Israel,ISR,1938,0.04771
Israel,ISR,1939,0.05505
Israel,ISR,1940,0.0734
Israel,ISR,1941,0.05872
Israel,ISR,1942,0.1101
Israel,ISR,1943,0.08441
Israel,ISR,1944,0.08808
Israel,ISR,1945,0.0734
Israel,ISR,1946,0.13212
Israel,ISR,1947,0.16515
Israel,ISR,1948,0.08074
Israel,ISR,1949,0.12111
Israel,ISR,1950,1.67352
Israel,ISR,1951,2.92499
Israel,ISR,1952,3.66633
Israel,ISR,1953,4.04801
Israel,ISR,1954,4.33427
Israel,ISR,1955,4.82605
Israel,ISR,1956,4.80403
Israel,ISR,1957,5.18204
Israel,ISR,1958,5.54904
Israel,ISR,1959,5.61
Israel,ISR,1960,6.46
Israel,ISR,1961,7.06
Israel,ISR,1962,7.94
Israel,ISR,1963,8.2
Israel,ISR,1964,9.14
Israel,ISR,1965,12.93
Israel,ISR,1966,13.59
Israel,ISR,1967,13.53
Israel,ISR,1968,13.8
Israel,ISR,1969,14.81
Israel,ISR,1970,16.56
Israel,ISR,1971,16.24
Israel,ISR,1972,16.92
Israel,ISR,1973,19.29
Israel,ISR,1974,19.43
Israel,ISR,1975,19.63
Israel,ISR,1976,19.6
Israel,ISR,1977,19.88
Israel,ISR,1978,21.16
Israel,ISR,1979,21
Israel,ISR,1980,21.13
Israel,ISR,1981,21.2
Israel,ISR,1982,24.06
Israel,ISR,1983,23.92
Israel,ISR,1984,23.72
Israel,ISR,1985,24.85
Israel,ISR,1986,26.6
Israel,ISR,1987,27.36
Israel,ISR,1988,30.03
Israel,ISR,1989,31.73
Israel,ISR,1990,36.27
Israel,ISR,1991,36.72
Israel,ISR,1992,42.76
Israel,ISR,1993,45.04
Israel,ISR,1994,48.36
Israel,ISR,1995,51.06
Israel,ISR,1996,53.05
Israel,ISR,1997,55.84
Israel,ISR,1998,57.05
Israel,ISR,1999,55.65
Israel,ISR,2000,60.21
Israel,ISR,2001,63.54
Israel,ISR,2002,59.76
Israel,ISR,2003,62.84
Israel,ISR,2004,58.97
Israel,ISR,2005,56.91
Israel,ISR,2006,62.42
Israel,ISR,2007,63.02
Israel,ISR,2008,68.21
Israel,ISR,2009,64.42
Israel,ISR,2010,68.82
Israel,ISR,2011,69.07
Israel,ISR,2012,75.47
Israel,ISR,2013,67.01
Israel,ISR,2014,64.55
Israel,ISR,2015,67.27
Israel,ISR,2016,66.46
Italy,ITA,1751,0
Italy,ITA,1752,0
Italy,ITA,1753,0
Italy,ITA,1754,0
Italy,ITA,1755,0
Italy,ITA,1756,0
Italy,ITA,1757,0
Italy,ITA,1758,0
Italy,ITA,1759,0
Italy,ITA,1760,0
Italy,ITA,1761,0
Italy,ITA,1762,0
Italy,ITA,1763,0
Italy,ITA,1764,0
Italy,ITA,1765,0
Italy,ITA,1766,0
Italy,ITA,1767,0
Italy,ITA,1768,0
Italy,ITA,1769,0
Italy,ITA,1770,0
Italy,ITA,1771,0
Italy,ITA,1772,0
Italy,ITA,1773,0
Italy,ITA,1774,0
Italy,ITA,1775,0
Italy,ITA,1776,0
Italy,ITA,1777,0
Italy,ITA,1778,0
Italy,ITA,1779,0
Italy,ITA,1780,0
Italy,ITA,1781,0
Italy,ITA,1782,0
Italy,ITA,1783,0
Italy,ITA,1784,0
Italy,ITA,1785,0
Italy,ITA,1786,0
Italy,ITA,1787,0
Italy,ITA,1788,0
Italy,ITA,1789,0
Italy,ITA,1790,0
Italy,ITA,1791,0
Italy,ITA,1792,0
Italy,ITA,1793,0
Italy,ITA,1794,0
Italy,ITA,1795,0
Italy,ITA,1796,0
Italy,ITA,1797,0
Italy,ITA,1798,0
Italy,ITA,1799,0
Italy,ITA,1800,0
Italy,ITA,1801,0
Italy,ITA,1802,0
Italy,ITA,1803,0
Italy,ITA,1804,0
Italy,ITA,1805,0
Italy,ITA,1806,0
Italy,ITA,1807,0
Italy,ITA,1808,0
Italy,ITA,1809,0
Italy,ITA,1810,0
Italy,ITA,1811,0
Italy,ITA,1812,0
Italy,ITA,1813,0
Italy,ITA,1814,0
Italy,ITA,1815,0
Italy,ITA,1816,0
Italy,ITA,1817,0
Italy,ITA,1818,0
Italy,ITA,1819,0
Italy,ITA,1820,0
Italy,ITA,1821,0
Italy,ITA,1822,0
Italy,ITA,1823,0
Italy,ITA,1824,0
Italy,ITA,1825,0
Italy,ITA,1826,0
Italy,ITA,1827,0
Italy,ITA,1828,0
